"";"samples";"technology";"run";"tax";"conf"
"7287";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7288";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ethanoligenens";0,22
"7289";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";1
"7290";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";0,49
"7291";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Dorea";1
"7292";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,25
"7293";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7294";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7295";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,91
"7296";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";1
"7297";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7298";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7299";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,67
"7300";"C";"454seq";"1/8 lanes 12 MID";"Bifidobacteriaceae_Bifidobacterium";0,99
"7301";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,7
"7302";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,5
"7303";"C";"454seq";"1/8 lanes 12 MID";"Streptococcaceae_Streptococcus";1
"7304";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Oscillibacter";0,97
"7305";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7306";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,73
"7307";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,93
"7308";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7309";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,07
"7310";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";0,87
"7311";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,72
"7312";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,68
"7313";"C";"454seq";"1/8 lanes 12 MID";"Micrococcaceae_Acaricomes";0
"7314";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,64
"7315";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,93
"7316";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,89
"7317";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Acetivibrio";0,34
"7318";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Syntrophococcus";0,19
"7319";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,87
"7320";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,4
"7321";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,49
"7322";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Hydrogenoanaerobacterium";0,3
"7323";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";1
"7324";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";1
"7325";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";0,46
"7326";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7327";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7328";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,92
"7329";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,84
"7330";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7331";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7332";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,5
"7333";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";0,9
"7334";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,99
"7335";"C";"454seq";"1/8 lanes 12 MID";"Bifidobacteriaceae_Metascardovia";0,05
"7336";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,99
"7337";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,99
"7338";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7339";"C";"454seq";"1/8 lanes 12 MID";"Alcaligenaceae_Sutterella";0,95
"7340";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,26
"7341";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Butyrivibrio";0,63
"7342";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Anaerotruncus";0,52
"7343";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,93
"7344";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Oscillibacter";0,99
"7345";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7346";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Hydrogenoanaerobacterium";0,44
"7347";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7348";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,55
"7349";"C";"454seq";"1/8 lanes 12 MID";"Clostridiaceae_4_Thermotalea";0
"7350";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,95
"7351";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,83
"7352";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Anaerobranca";0,27
"7353";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,93
"7354";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Oribacterium";0,24
"7355";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,7
"7356";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7357";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7358";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,24
"7359";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7360";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7361";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7362";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,78
"7363";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,2
"7364";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Hydrogenoanaerobacterium";0,37
"7365";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,42
"7366";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,47
"7367";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Acetivibrio";0,31
"7368";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,36
"7369";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,67
"7370";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,54
"7371";"C";"454seq";"1/8 lanes 12 MID";"Desulfohalobiaceae_Desulfonauticus";0,12
"7372";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,99
"7373";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,04
"7374";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,91
"7375";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Gallicola";0,12
"7376";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Anaerotruncus";0,24
"7377";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,27
"7378";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7379";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,03
"7380";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7381";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,87
"7382";"C";"454seq";"1/8 lanes 12 MID";"Desulfurellaceae_Hippea";0,14
"7383";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,21
"7384";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Shuttleworthia";0,39
"7385";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";0,5
"7386";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7387";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Syntrophococcus";0,02
"7388";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,33
"7389";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Butyricicoccus";0,09
"7390";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,17
"7391";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7392";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7393";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";0,96
"7394";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,21
"7395";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,93
"7396";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Catonella";0,5
"7397";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,17
"7398";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,96
"7399";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,18
"7400";"C";"454seq";"1/8 lanes 12 MID";"Coriobacteriaceae_Paraeggerthella";0,02
"7401";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,4
"7402";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,13
"7403";"C";"454seq";"1/8 lanes 12 MID";"Bifidobacteriaceae_Bifidobacterium";0,97
"7404";"C";"454seq";"1/8 lanes 12 MID";"SAR11_Pelagibacter";0,17
"7405";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,85
"7406";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,68
"7407";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";0,99
"7408";"C";"454seq";"1/8 lanes 12 MID";"Pasteurellaceae_Chelonobacter";0,05
"7409";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,98
"7410";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,99
"7411";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,58
"7412";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Oscillibacter";0,56
"7413";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";1
"7414";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,22
"7415";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,97
"7416";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";0,99
"7417";"C";"454seq";"1/8 lanes 12 MID";"Synergistaceae_Pyramidobacter";0,09
"7418";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";1
"7419";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,98
"7420";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,99
"7421";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";0,99
"7422";"C";"454seq";"1/8 lanes 12 MID";"Alcaligenaceae_Sutterella";1
"7423";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Sporobacter";0,54
"7424";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,89
"7425";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,37
"7426";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";1
"7427";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7428";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,89
"7429";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,34
"7430";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,53
"7431";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,64
"7432";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,52
"7433";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7434";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7435";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7436";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7437";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";0,95
"7438";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,22
"7439";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,7
"7440";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,95
"7441";"C";"454seq";"1/8 lanes 12 MID";"Porphyromonadaceae_Parabacteroides";1
"7442";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIII_Anaerovorax";0,4
"7443";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7444";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,85
"7445";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7446";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,28
"7447";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,97
"7448";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7449";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIII_Anaerovorax";0,36
"7450";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,9
"7451";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Hydrogenoanaerobacterium";0,52
"7452";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,54
"7453";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,97
"7454";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Hespellia";0,25
"7455";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Oscillibacter";1
"7456";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7457";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";0,75
"7458";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Butyricicoccus";0,11
"7459";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,37
"7460";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,88
"7461";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";1
"7462";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,88
"7463";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,61
"7464";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,68
"7465";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,68
"7466";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,82
"7467";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7468";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Proteiniborus";0,01
"7469";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7470";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7471";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7472";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,96
"7473";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,82
"7474";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Papillibacter";0,04
"7475";"C";"454seq";"1/8 lanes 12 MID";"Alcaligenaceae_Sutterella";0,97
"7476";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Gallicola";0,07
"7477";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,67
"7478";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Gallicola";0,12
"7479";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,46
"7480";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,65
"7481";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,89
"7482";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7483";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7484";"C";"454seq";"1/8 lanes 12 MID";"SAR11_Pelagibacter";0,35
"7485";"C";"454seq";"1/8 lanes 12 MID";"Streptococcaceae_Streptococcus";0,99
"7486";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,65
"7487";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,81
"7488";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7489";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,84
"7490";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Dorea";0,99
"7491";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7492";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,93
"7493";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,45
"7494";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7495";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7496";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Fastidiosipila";0,12
"7497";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7498";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7499";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Butyricicoccus";0,88
"7500";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,83
"7501";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Anaerosporobacter";0,33
"7502";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,96
"7503";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,38
"7504";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7505";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,26
"7506";"C";"454seq";"1/8 lanes 12 MID";"Bifidobacteriaceae_Bifidobacterium";0,98
"7507";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,46
"7508";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,72
"7509";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7510";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,54
"7511";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7512";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,94
"7513";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Anaerotruncus";0,26
"7514";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";1
"7515";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";0,91
"7516";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,95
"7517";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7518";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,82
"7519";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7520";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";1
"7521";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,11
"7522";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,92
"7523";"C";"454seq";"1/8 lanes 12 MID";"Lactobacillaceae_Lactobacillus";0,98
"7524";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7525";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7526";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,57
"7527";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Acetitomaculum";0,21
"7528";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,69
"7529";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,99
"7530";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIII_Anaerovorax";0,28
"7531";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,55
"7532";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,57
"7533";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7534";"C";"454seq";"1/8 lanes 12 MID";"Desulfohalobiaceae_Desulfonatronospira";0,24
"7535";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,89
"7536";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Syntrophococcus";0,29
"7537";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,42
"7538";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,63
"7539";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7540";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";0,91
"7541";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7542";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,54
"7543";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";0,96
"7544";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,9
"7545";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,99
"7546";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";0,95
"7547";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7548";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Blautia";1
"7549";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,81
"7550";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XIV_Proteiniborus";0,05
"7551";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";1
"7552";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Sporobacterium";0,11
"7553";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,88
"7554";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";1
"7555";"C";"454seq";"1/8 lanes 12 MID";"Synergistaceae_Jonquetella";0,53
"7556";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Ruminococcus";0,55
"7557";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Subdoligranulum";0,67
"7558";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,6
"7559";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
"7560";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Coprococcus";0,97
"7561";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";0,99
"7562";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";0,98
"7563";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Pseudobutyrivibrio";0,57
"7564";"C";"454seq";"1/8 lanes 12 MID";"Succinivibrionaceae_Ruminobacter";0,1
"7565";"C";"454seq";"1/8 lanes 12 MID";"Nautiliaceae_Nitratiruptor";0
"7566";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Hydrogenoanaerobacterium";0,41
"7567";"C";"454seq";"1/8 lanes 12 MID";"Streptococcaceae_Streptococcus";1
"7568";"C";"454seq";"1/8 lanes 12 MID";"Rikenellaceae_Alistipes";0,96
"7569";"C";"454seq";"1/8 lanes 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,19
"7570";"C";"454seq";"1/8 lanes 12 MID";"Bacteroidaceae_Bacteroides";1
"7571";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Hespellia";0,06
"7572";"C";"454seq";"1/8 lanes 12 MID";"Lachnospiraceae_Roseburia";1
"7573";"C";"454seq";"1/8 lanes 12 MID";"Ruminococcaceae_Faecalibacterium";1
